.1000000000 .89900 0
.0500000000 0 0
.0333333333 0 0
.0250000000 .88600 0
.0200000000 0 0
.0166666666 .90400 0
.0142857142 .95900 0
.0125000000 0 0
.0111111111 .90400 0
.0100000000 0 0
